       1    -102      -1          3.02157      1.52681E-01         0.500403      6.62867E-01      2.32649E-01      1.42196E-02      2.60557E+00
       1    -101      -1          3.05138      1.41941E-01         0.500410      6.62876E-01      2.30382E-01      1.40740E-02      2.63296E+00
       1    -100      -1          3.08180      1.31641E-01         0.500420      6.62889E-01      2.28114E-01      1.39297E-02      2.66095E+00
       1     -99      -1          3.11285      1.21831E-01         0.500428      6.62901E-01      2.25845E-01      1.37824E-02      2.68957E+00
       1     -98      -1          3.14455      1.12520E-01         0.500438      6.62914E-01      2.23575E-01      1.36367E-02      2.71885E+00
       1     -97      -1          3.17693      1.03757E-01         0.500449      6.62928E-01      2.21303E-01      1.34895E-02      2.74879E+00
       1     -96      -1          3.20998      9.55684E-02         0.500461      6.62944E-01      2.19032E-01      1.33433E-02      2.77941E+00
       1     -95      -1          3.24372      8.79699E-02         0.500472      6.62958E-01      2.16761E-01      1.31967E-02      2.81072E+00
       1     -94      -1          3.27815      8.09393E-02         0.500485      6.62976E-01      2.14492E-01      1.30488E-02      2.84272E+00
       1     -93      -1          3.31327      7.44854E-02         0.500499      6.62994E-01      2.12226E-01      1.29022E-02      2.87541E+00
       1     -92      -1          3.34910      6.85186E-02         0.500512      6.63011E-01      2.09965E-01      1.27554E-02      2.90881E+00
       1     -91      -1          3.38563      6.29988E-02         0.500528      6.63032E-01      2.07708E-01      1.26102E-02      2.94291E+00
       1     -90      -1          3.42288      5.78494E-02         0.500542      6.63051E-01      2.05456E-01      1.24615E-02      2.97775E+00
       1     -89      -1          3.46088      5.30313E-02         0.500561      6.63076E-01      2.03210E-01      1.23152E-02      3.01333E+00
       1     -88      -1          3.49966      4.85221E-02         0.500578      6.63099E-01      2.00968E-01      1.21682E-02      3.04970E+00
       1     -87      -1          3.53927      4.42894E-02         0.500598      6.63125E-01      1.98730E-01      1.20201E-02      3.08690E+00
       1     -86      -1          3.57976      4.03516E-02         0.500619      6.63153E-01      1.96494E-01      1.18725E-02      3.12497E+00
       1     -85      -1          3.62116      3.67198E-02         0.500641      6.63183E-01      1.94260E-01      1.17225E-02      3.16396E+00
       1     -84      -1          3.66351      3.34240E-02         0.500665      6.63215E-01      1.92027E-01      1.15732E-02      3.20389E+00
       1     -83      -1          3.70682      3.04856E-02         0.500691      6.63249E-01      1.89797E-01      1.14246E-02      3.24479E+00
       1     -82      -1          3.75109      2.79115E-02         0.500718      6.63284E-01      1.87571E-01      1.12751E-02      3.28666E+00
       1     -81      -1          3.79633      2.56866E-02         0.500746      6.63321E-01      1.85350E-01      1.11253E-02      3.32948E+00
       1     -80      -1          3.84251      2.37817E-02         0.500775      6.63360E-01      1.83136E-01      1.09774E-02      3.37326E+00
       1     -79      -1          3.88963      2.21586E-02         0.500804      6.63398E-01      1.80931E-01      1.08313E-02      3.41799E+00
       1     -78      -1          3.93771      2.07673E-02         0.500832      6.63436E-01      1.78736E-01      1.06842E-02      3.46369E+00
       1     -77      -1          3.98679      1.95581E-02         0.500860      6.63472E-01      1.76548E-01      1.05400E-02      3.51041E+00
       1     -76      -1          4.03701      1.84898E-02         0.500884      6.63505E-01      1.74364E-01      1.03958E-02      3.55826E+00
       1     -75      -1          4.08850      1.75403E-02         0.500907      6.63535E-01      1.72180E-01      1.02515E-02      3.60740E+00
       1     -74      -1          4.14146      1.67127E-02         0.500928      6.63562E-01      1.69990E-01      1.01087E-02      3.65799E+00
       1     -73      -1          4.19601      1.60229E-02         0.500947      6.63587E-01      1.67790E-01      9.96512E-03      3.71018E+00
       1     -72      -1          4.25228      1.54911E-02         0.500965      6.63612E-01      1.65580E-01      9.82057E-03      3.76407E+00
       1     -71      -1          4.31031      1.51248E-02         0.500982      6.63634E-01      1.63361E-01      9.67832E-03      3.81971E+00
       1     -70      -1          4.37014      1.49172E-02         0.500998      6.63656E-01      1.61133E-01      9.53641E-03      3.87715E+00
       1     -69      -1          4.43178      1.48536E-02         0.501015      6.63677E-01      1.58900E-01      9.39444E-03      3.93639E+00
       1     -68      -1          4.49521      1.49084E-02         0.501029      6.63696E-01      1.56665E-01      9.25373E-03      3.99744E+00
       1     -67      -1          4.56045      1.50501E-02         0.501044      6.63716E-01      1.54432E-01      9.11327E-03      4.06027E+00
       1     -66      -1          4.62748      1.52496E-02         0.501059      6.63736E-01      1.52202E-01      8.97399E-03      4.12492E+00
       1     -65      -1          4.69639      1.54745E-02         0.501074      6.63756E-01      1.49976E-01      8.83260E-03      4.19144E+00
       1     -64      -1          4.76728      1.57038E-02         0.501091      6.63778E-01      1.47754E-01      8.69405E-03      4.25995E+00
       1     -63      -1          4.84039      1.59198E-02         0.501106      6.63798E-01      1.45530E-01      8.55177E-03      4.33068E+00
       1     -62      -1          4.91598      1.61151E-02         0.501124      6.63821E-01      1.43302E-01      8.40974E-03      4.40387E+00
       1     -61      -1          4.99432      1.62973E-02         0.501142      6.63846E-01      1.41064E-01      8.26696E-03      4.47981E+00
       1     -60      -1          5.07564      1.64737E-02         0.501163      6.63874E-01      1.38814E-01      8.12135E-03      4.55871E+00
       1     -59      -1          5.16011      1.66553E-02         0.501187      6.63905E-01      1.36553E-01      7.97555E-03      4.64073E+00
       1     -58      -1          5.24781      1.68512E-02         0.501211      6.63938E-01      1.34283E-01      7.82885E-03      4.72598E+00
       1     -57      -1          5.33880      1.70712E-02         0.501238      6.63973E-01      1.32006E-01      7.68166E-03      4.81452E+00
       1     -56      -1          5.43313      1.73142E-02         0.501265      6.64009E-01      1.29726E-01      7.53500E-03      4.90638E+00
       1     -55      -1          5.53077      1.75674E-02         0.501294      6.64047E-01      1.27448E-01      7.38886E-03      5.00156E+00
       1     -54      -1          5.63170      1.78124E-02         0.501324      6.64087E-01      1.25176E-01      7.24285E-03      5.10003E+00
