       1    -102      -1          3.02157      1.52681E-01         0.500403      8.28584E-01      3.63514E-01      2.22182E-02      2.57872E+00
       1    -101      -1          3.05138      1.41941E-01         0.500410      8.28595E-01      3.59972E-01      2.19906E-02      2.60475E+00
       1    -100      -1          3.08180      1.31641E-01         0.500420      8.28612E-01      3.56429E-01      2.17651E-02      2.63138E+00
       1     -99      -1          3.11285      1.21831E-01         0.500428      8.28626E-01      3.52883E-01      2.15351E-02      2.65864E+00
       1     -98      -1          3.14455      1.12520E-01         0.500438      8.28642E-01      3.49336E-01      2.13074E-02      2.68655E+00
       1     -97      -1          3.17693      1.03757E-01         0.500449      8.28660E-01      3.45787E-01      2.10774E-02      2.71513E+00
       1     -96      -1          3.20998      9.55684E-02         0.500461      8.28680E-01      3.42237E-01      2.08490E-02      2.74439E+00
       1     -95      -1          3.24372      8.79699E-02         0.500472      8.28698E-01      3.38689E-01      2.06199E-02      2.77433E+00
       1     -94      -1          3.27815      8.09393E-02         0.500485      8.28720E-01      3.35144E-01      2.03888E-02      2.80496E+00
       1     -93      -1          3.31327      7.44854E-02         0.500499      8.28742E-01      3.31604E-01      2.01597E-02      2.83630E+00
       1     -92      -1          3.34910      6.85186E-02         0.500512      8.28764E-01      3.28070E-01      1.99304E-02      2.86833E+00
       1     -91      -1          3.38563      6.29988E-02         0.500528      8.28790E-01      3.24544E-01      1.97034E-02      2.90108E+00
       1     -90      -1          3.42288      5.78494E-02         0.500542      8.28814E-01      3.21025E-01      1.94711E-02      2.93456E+00
       1     -89      -1          3.46088      5.30313E-02         0.500561      8.28845E-01      3.17516E-01      1.92425E-02      2.96879E+00
       1     -88      -1          3.49966      4.85221E-02         0.500578      8.28873E-01      3.14013E-01      1.90128E-02      3.00381E+00
       1     -87      -1          3.53927      4.42894E-02         0.500598      8.28906E-01      3.10515E-01      1.87814E-02      3.03966E+00
       1     -86      -1          3.57976      4.03516E-02         0.500619      8.28942E-01      3.07022E-01      1.85507E-02      3.07639E+00
       1     -85      -1          3.62116      3.67198E-02         0.500641      8.28978E-01      3.03531E-01      1.83164E-02      3.11403E+00
       1     -84      -1          3.66351      3.34240E-02         0.500665      8.29018E-01      3.00042E-01      1.80832E-02      3.15262E+00
       1     -83      -1          3.70682      3.04856E-02         0.500691      8.29061E-01      2.96558E-01      1.78509E-02      3.19217E+00
       1     -82      -1          3.75109      2.79115E-02         0.500718      8.29106E-01      2.93079E-01      1.76173E-02      3.23268E+00
       1     -81      -1          3.79633      2.56866E-02         0.500746      8.29151E-01      2.89609E-01      1.73833E-02      3.27417E+00
       1     -80      -1          3.84251      2.37817E-02         0.500775      8.29200E-01      2.86150E-01      1.71522E-02      3.31661E+00
       1     -79      -1          3.88963      2.21586E-02         0.500804      8.29248E-01      2.82705E-01      1.69239E-02      3.36001E+00
       1     -78      -1          3.93771      2.07673E-02         0.500832      8.29294E-01      2.79275E-01      1.66940E-02      3.40438E+00
       1     -77      -1          3.98679      1.95581E-02         0.500860      8.29340E-01      2.75857E-01      1.64688E-02      3.44978E+00
       1     -76      -1          4.03701      1.84898E-02         0.500884      8.29381E-01      2.72445E-01      1.62434E-02      3.49631E+00
       1     -75      -1          4.08850      1.75403E-02         0.500907      8.29419E-01      2.69031E-01      1.60180E-02      3.54413E+00
       1     -74      -1          4.14146      1.67127E-02         0.500928      8.29452E-01      2.65609E-01      1.57948E-02      3.59341E+00
