       1    -102      -1          3.02157      1.52681E-01         0.500403      6.07628E-01      1.95490E-01      1.19484E-02      2.62138E+00
       1    -101      -1          3.05138      1.41941E-01         0.500410      6.07636E-01      1.93585E-01      1.18261E-02      2.64915E+00
       1    -100      -1          3.08180      1.31641E-01         0.500420      6.07649E-01      1.91679E-01      1.17048E-02      2.67753E+00
       1     -99      -1          3.11285      1.21831E-01         0.500428      6.07659E-01      1.89773E-01      1.15811E-02      2.70654E+00
       1     -98      -1          3.14455      1.12520E-01         0.500438      6.07671E-01      1.87865E-01      1.14586E-02      2.73620E+00
       1     -97      -1          3.17693      1.03757E-01         0.500449      6.07684E-01      1.85956E-01      1.13350E-02      2.76653E+00
       1     -96      -1          3.20998      9.55684E-02         0.500461      6.07699E-01      1.84048E-01      1.12121E-02      2.79754E+00
       1     -95      -1          3.24372      8.79699E-02         0.500472      6.07712E-01      1.82140E-01      1.10889E-02      2.82924E+00
       1     -94      -1          3.27815      8.09393E-02         0.500485      6.07728E-01      1.80233E-01      1.09647E-02      2.86162E+00
       1     -93      -1          3.31327      7.44854E-02         0.500499      6.07744E-01      1.78329E-01      1.08414E-02      2.89470E+00
       1     -92      -1          3.34910      6.85186E-02         0.500512      6.07760E-01      1.76429E-01      1.07181E-02      2.92848E+00
       1     -91      -1          3.38563      6.29988E-02         0.500528      6.07780E-01      1.74532E-01      1.05960E-02      2.96298E+00
       1     -90      -1          3.42288      5.78494E-02         0.500542      6.07797E-01      1.72640E-01      1.04711E-02      2.99819E+00
       1     -89      -1          3.46088      5.30313E-02         0.500561      6.07819E-01      1.70753E-01      1.03482E-02      3.03416E+00
       1     -88      -1          3.49966      4.85221E-02         0.500578      6.07841E-01      1.68869E-01      1.02247E-02      3.07092E+00
       1     -87      -1          3.53927      4.42894E-02         0.500598      6.07864E-01      1.66988E-01      1.01002E-02      3.10850E+00
       1     -86      -1          3.57976      4.03516E-02         0.500619      6.07891E-01      1.65109E-01      9.97617E-03      3.14695E+00
       1     -85      -1          3.62116      3.67198E-02         0.500641      6.07917E-01      1.63232E-01      9.85017E-03      3.18633E+00
       1     -84      -1          3.66351      3.34240E-02         0.500665      6.07947E-01      1.61356E-01      9.72473E-03      3.22664E+00
       1     -83      -1          3.70682      3.04856E-02         0.500691      6.07978E-01      1.59482E-01      9.59982E-03      3.26792E+00
       1     -82      -1          3.75109      2.79115E-02         0.500718      6.08011E-01      1.57611E-01      9.47418E-03      3.31017E+00
       1     -81      -1          3.79633      2.56866E-02         0.500746      6.08044E-01      1.55745E-01      9.34834E-03      3.35338E+00
       1     -80      -1          3.84251      2.37817E-02         0.500775      6.08080E-01      1.53885E-01      9.22406E-03      3.39754E+00
       1     -79      -1          3.88963      2.21586E-02         0.500804      6.08115E-01      1.52033E-01      9.10129E-03      3.44265E+00
       1     -78      -1          3.93771      2.07673E-02         0.500832      6.08149E-01      1.50188E-01      8.97766E-03      3.48872E+00
       1     -77      -1          3.98679      1.95581E-02         0.500860      6.08183E-01      1.48350E-01      8.85654E-03      3.53582E+00
       1     -76      -1          4.03701      1.84898E-02         0.500884      6.08213E-01      1.46515E-01      8.73532E-03      3.58404E+00
       1     -75      -1          4.08850      1.75403E-02         0.500907      6.08240E-01      1.44679E-01      8.61413E-03      3.63356E+00
       1     -74      -1          4.14146      1.67127E-02         0.500928      6.08265E-01      1.42839E-01      8.49411E-03      3.68453E+00
       1     -73      -1          4.19601      1.60229E-02         0.500947      6.08288E-01      1.40990E-01      8.37347E-03      3.73709E+00
       1     -72      -1          4.25228      1.54911E-02         0.500965      6.08311E-01      1.39134E-01      8.25200E-03      3.79135E+00
       1     -71      -1          4.31031      1.51248E-02         0.500982      6.08331E-01      1.37268E-01      8.13248E-03      3.84738E+00
       1     -70      -1          4.37014      1.49172E-02         0.500998      6.08351E-01      1.35396E-01      8.01323E-03      3.90520E+00
       1     -69      -1          4.43178      1.48536E-02         0.501015      6.08371E-01      1.33520E-01      7.89394E-03      3.96482E+00
       1     -68      -1          4.49521      1.49084E-02         0.501029      6.08388E-01      1.31642E-01      7.77570E-03      4.02624E+00
       1     -67      -1          4.56045      1.50501E-02         0.501044      6.08407E-01      1.29765E-01      7.65768E-03      4.08946E+00
       1     -66      -1          4.62748      1.52496E-02         0.501059      6.08425E-01      1.27892E-01      7.54065E-03      4.15449E+00
       1     -65      -1          4.69639      1.54745E-02         0.501074      6.08443E-01      1.26022E-01      7.42184E-03      4.22139E+00
       1     -64      -1          4.76728      1.57038E-02         0.501091      6.08463E-01      1.24154E-01      7.30542E-03      4.29028E+00
       1     -63      -1          4.84039      1.59198E-02         0.501106      6.08481E-01      1.22286E-01      7.18586E-03      4.36138E+00
       1     -62      -1          4.91598      1.61151E-02         0.501124      6.08503E-01      1.20413E-01      7.06652E-03      4.43496E+00
       1     -61      -1          4.99432      1.62973E-02         0.501142      6.08526E-01      1.18533E-01      6.94654E-03      4.51128E+00
       1     -60      -1          5.07564      1.64737E-02         0.501163      6.08551E-01      1.16643E-01      6.82419E-03      4.59056E+00
       1     -59      -1          5.16011      1.66553E-02         0.501187      6.08580E-01      1.14743E-01      6.70168E-03      4.67297E+00
       1     -58      -1          5.24781      1.68512E-02         0.501211      6.08610E-01      1.12835E-01      6.57841E-03      4.75861E+00
       1     -57      -1          5.33880      1.70712E-02         0.501238      6.08642E-01      1.10922E-01      6.45473E-03      4.84754E+00
       1     -56      -1          5.43313      1.73142E-02         0.501265      6.08675E-01      1.09006E-01      6.33149E-03      4.93979E+00
       1     -55      -1          5.53077      1.75674E-02         0.501294      6.08710E-01      1.07092E-01      6.20870E-03      5.03536E+00
       1     -54      -1          5.63170      1.78124E-02         0.501324      6.08746E-01      1.05182E-01      6.08601E-03      5.13422E+00
       1     -53      -1          5.73583      1.80206E-02         0.501356      6.08785E-01      1.03283E-01      5.96381E-03      5.23629E+00
       1     -52      -1          5.84313      1.81564E-02         0.501390      6.08827E-01      1.01398E-01      5.84207E-03      5.34154E+00
       1     -51      -1          5.95369      1.81802E-02         0.501429      6.08874E-01      9.95269E-02      5.71975E-03      5.45007E+00
       1     -50      -1          6.06791      1.80575E-02         0.501472      6.08926E-01      9.76674E-02      5.59617E-03      5.56224E+00
       1     -49      -1          6.18649      1.77877E-02         0.501521      6.08986E-01      9.58112E-02      5.47074E-03      5.67879E+00
       1     -48      -1          6.31034      1.74197E-02         0.501577      6.09053E-01      9.39485E-02      5.34273E-03      5.80058E+00
       1     -47      -1          6.44026      1.70238E-02         0.501637      6.09126E-01      9.20723E-02      5.21337E-03      5.92842E+00
       1     -46      -1          6.57681      1.66530E-02         0.501700      6.09203E-01      9.01802E-02      5.08204E-03      6.06286E+00
       1     -45      -1          6.72033      1.63279E-02         0.501766      6.09283E-01      8.82740E-02      4.95158E-03      6.20427E+00
       1     -44      -1          6.87106      1.60403E-02         0.501834      6.09366E-01      8.63574E-02      4.81985E-03      6.35287E+00
       1     -43      -1          7.02913      1.57714E-02         0.501906      6.09453E-01      8.44355E-02      4.68826E-03      6.50880E+00
       1     -42      -1          7.19464      1.55106E-02         0.501980      6.09544E-01      8.25136E-02      4.55690E-03      6.67217E+00
