       1    -102      -1          3.02157      1.52681E-01         0.500403      7.18106E-01      2.73039E-01      1.66883E-02      2.59320E+00
       1    -101      -1          3.05138      1.41941E-01         0.500410      7.18116E-01      2.70379E-01      1.65174E-02      2.62016E+00
       1    -100      -1          3.08180      1.31641E-01         0.500420      7.18130E-01      2.67718E-01      1.63480E-02      2.64773E+00
       1     -99      -1          3.11285      1.21831E-01         0.500428      7.18142E-01      2.65054E-01      1.61752E-02      2.67593E+00
       1     -98      -1          3.14455      1.12520E-01         0.500438      7.18157E-01      2.62390E-01      1.60042E-02      2.70479E+00
       1     -97      -1          3.17693      1.03757E-01         0.500449      7.18172E-01      2.59724E-01      1.58315E-02      2.73431E+00
       1     -96      -1          3.20998      9.55684E-02         0.500461      7.18189E-01      2.57058E-01      1.56599E-02      2.76451E+00
       1     -95      -1          3.24372      8.79699E-02         0.500472      7.18205E-01      2.54393E-01      1.54878E-02      2.79540E+00
       1     -94      -1          3.27815      8.09393E-02         0.500485      7.18224E-01      2.51731E-01      1.53143E-02      2.82697E+00
       1     -93      -1          3.31327      7.44854E-02         0.500499      7.18243E-01      2.49071E-01      1.51422E-02      2.85924E+00
       1     -92      -1          3.34910      6.85186E-02         0.500512      7.18262E-01      2.46417E-01      1.49699E-02      2.89222E+00
       1     -91      -1          3.38563      6.29988E-02         0.500528      7.18285E-01      2.43768E-01      1.47994E-02      2.92591E+00
       1     -90      -1          3.42288      5.78494E-02         0.500542      7.18305E-01      2.41126E-01      1.46249E-02      2.96032E+00
       1     -89      -1          3.46088      5.30313E-02         0.500561      7.18332E-01      2.38490E-01      1.44532E-02      2.99549E+00
       1     -88      -1          3.49966      4.85221E-02         0.500578      7.18357E-01      2.35858E-01      1.42807E-02      3.03144E+00
       1     -87      -1          3.53927      4.42894E-02         0.500598      7.18385E-01      2.33232E-01      1.41069E-02      3.06823E+00
       1     -86      -1          3.57976      4.03516E-02         0.500619      7.18416E-01      2.30607E-01      1.39337E-02      3.10588E+00
       1     -85      -1          3.62116      3.67198E-02         0.500641      7.18448E-01      2.27985E-01      1.37577E-02      3.14446E+00
       1     -84      -1          3.66351      3.34240E-02         0.500665      7.18483E-01      2.25365E-01      1.35825E-02      3.18397E+00
       1     -83      -1          3.70682      3.04856E-02         0.500691      7.18519E-01      2.22748E-01      1.34080E-02      3.22445E+00
       1     -82      -1          3.75109      2.79115E-02         0.500718      7.18558E-01      2.20135E-01      1.32325E-02      3.26590E+00
       1     -81      -1          3.79633      2.56866E-02         0.500746      7.18598E-01      2.17528E-01      1.30568E-02      3.30832E+00
       1     -80      -1          3.84251      2.37817E-02         0.500775      7.18640E-01      2.14930E-01      1.28832E-02      3.35168E+00
       1     -79      -1          3.88963      2.21586E-02         0.500804      7.18682E-01      2.12343E-01      1.27117E-02      3.39600E+00
       1     -78      -1          3.93771      2.07673E-02         0.500832      7.18722E-01      2.09766E-01      1.25390E-02      3.44129E+00
       1     -77      -1          3.98679      1.95581E-02         0.500860      7.18761E-01      2.07199E-01      1.23699E-02      3.48760E+00
       1     -76      -1          4.03701      1.84898E-02         0.500884      7.18797E-01      2.04636E-01      1.22006E-02      3.53505E+00
       1     -75      -1          4.08850      1.75403E-02         0.500907      7.18829E-01      2.02072E-01      1.20313E-02      3.58378E+00
       1     -74      -1          4.14146      1.67127E-02         0.500928      7.18859E-01      1.99502E-01      1.18637E-02      3.63396E+00
       1     -73      -1          4.19601      1.60229E-02         0.500947      7.18886E-01      1.96921E-01      1.16952E-02      3.68574E+00
       1     -72      -1          4.25228      1.54911E-02         0.500965      7.18913E-01      1.94327E-01      1.15255E-02      3.73922E+00
       1     -71      -1          4.31031      1.51248E-02         0.500982      7.18937E-01      1.91722E-01      1.13586E-02      3.79445E+00
       1     -70      -1          4.37014      1.49172E-02         0.500998      7.18960E-01      1.89107E-01      1.11920E-02      3.85148E+00
       1     -69      -1          4.43178      1.48536E-02         0.501015      7.18984E-01      1.86487E-01      1.10254E-02      3.91031E+00
       1     -68      -1          4.49521      1.49084E-02         0.501029      7.19004E-01      1.83864E-01      1.08603E-02      3.97093E+00
       1     -67      -1          4.56045      1.50501E-02         0.501044      7.19026E-01      1.81243E-01      1.06954E-02      4.03336E+00
       1     -66      -1          4.62748      1.52496E-02         0.501059      7.19048E-01      1.78626E-01      1.05320E-02      4.09759E+00
