                                                                                                                                                                                                                                                                
                        1                        2
                   M_star               freq_units
  0.3182720000000000E+034UHZ                      
                        1                        2                        3
                     n_pg                 Re(freq)                 Im(freq)
                     -100  0.3818216991270349E+001  0.0000000000000000E+000
                      -99  0.3843910342552022E+001  0.0000000000000000E+000
                      -98  0.3870123660053364E+001  0.0000000000000000E+000
                      -97  0.3896881508506457E+001  0.0000000000000000E+000
                      -96  0.3924207699278707E+001  0.0000000000000000E+000
                      -95  0.3952121409333807E+001  0.0000000000000000E+000
                      -94  0.3980634985427580E+001  0.0000000000000000E+000
                      -93  0.4009755955055642E+001  0.0000000000000000E+000
                      -92  0.4039493415351505E+001  0.0000000000000000E+000
                      -91  0.4069866054791226E+001  0.0000000000000000E+000
                      -90  0.4100908427999085E+001  0.0000000000000000E+000
                      -89  0.4132671561412818E+001  0.0000000000000000E+000
                      -88  0.4165215491497163E+001  0.0000000000000000E+000
                      -87  0.4198594206465246E+001  0.0000000000000000E+000
                      -86  0.4232842304932411E+001  0.0000000000000000E+000
                      -85  0.4267970979406743E+001  0.0000000000000000E+000
                      -84  0.4303971989122734E+001  0.0000000000000000E+000
                      -83  0.4340827205018053E+001  0.0000000000000000E+000
                      -82  0.4378522577587542E+001  0.0000000000000000E+000
                      -81  0.4417061860466682E+001  0.0000000000000000E+000
                      -80  0.4456478629218879E+001  0.0000000000000000E+000
                      -79  0.4496840052154298E+001  0.0000000000000000E+000
                      -78  0.4538236649203138E+001  0.0000000000000000E+000
                      -77  0.4580758529343678E+001  0.0000000000000000E+000
                      -76  0.4624468704211076E+001  0.0000000000000000E+000
                      -75  0.4669389250996544E+001  0.0000000000000000E+000
                      -74  0.4715510296905122E+001  0.0000000000000000E+000
                      -73  0.4762819369726811E+001  0.0000000000000000E+000
                      -72  0.4811343374718440E+001  0.0000000000000000E+000
                      -71  0.4861192191930268E+001  0.0000000000000000E+000
                      -70  0.4912568123325590E+001  0.0000000000000000E+000
                      -69  0.4965720625562938E+001  0.0000000000000000E+000
                      -68  0.5020866176919775E+001  0.0000000000000000E+000
                      -67  0.5078132191944137E+001  0.0000000000000000E+000
                      -66  0.5137547271832371E+001  0.0000000000000000E+000
                      -65  0.5199066638799538E+001  0.0000000000000000E+000
                      -64  0.5262607850474308E+001  0.0000000000000000E+000
                      -63  0.5328096179997662E+001  0.0000000000000000E+000
                      -62  0.5395523828567426E+001  0.0000000000000000E+000
                      -61  0.5465014312107382E+001  0.0000000000000000E+000
                      -60  0.5536860623629927E+001  0.0000000000000000E+000
                      -59  0.5611461330695209E+001  0.0000000000000000E+000
                      -58  0.5689180261913888E+001  0.0000000000000000E+000
                      -57  0.5770234756850693E+001  0.0000000000000000E+000
                      -56  0.5854677167402126E+001  0.0000000000000000E+000
                      -55  0.5942426650557531E+001  0.0000000000000000E+000
                      -54  0.6033324086988847E+001  0.0000000000000000E+000
                      -53  0.6127252900756424E+001  0.0000000000000000E+000
                      -52  0.6224327719594354E+001  0.0000000000000000E+000
                      -51  0.6325072332211191E+001  0.0000000000000000E+000
                      -50  0.6430353712830890E+001  0.0000000000000000E+000
                      -49  0.6541045068001612E+001  0.0000000000000000E+000
                      -48  0.6657737004386926E+001  0.0000000000000000E+000
                      -47  0.6780700032954327E+001  0.0000000000000000E+000
                      -46  0.6909984701494663E+001  0.0000000000000000E+000
                      -45  0.7045486576795401E+001  0.0000000000000000E+000
                      -44  0.7186974266571331E+001  0.0000000000000000E+000
                      -43  0.7334113863929113E+001  0.0000000000000000E+000
                      -42  0.7486655539859585E+001  0.0000000000000000E+000
                      -41  0.7644931814496426E+001  0.0000000000000000E+000
                      -40  0.7810329665006392E+001  0.0000000000000000E+000
                      -39  0.7985046383248885E+001  0.0000000000000000E+000
                      -38  0.8171066985113484E+001  0.0000000000000000E+000
                      -37  0.8369492424256705E+001  0.0000000000000000E+000
                      -36  0.8580668143708113E+001  0.0000000000000000E+000
                      -35  0.8804272573208713E+001  0.0000000000000000E+000
                      -34  0.9039128146653377E+001  0.0000000000000000E+000
                      -33  0.9282966789196667E+001  0.0000000000000000E+000
                      -32  0.9533782128434588E+001  0.0000000000000000E+000
                      -31  0.9794383774439094E+001  0.0000000000000000E+000
