                                                                                                                                                                                                                                                                
                        1                        2
                   M_star               freq_units
  0.3172774000000000E+034UHZ                      
                        1                        2                        3
                     n_pg                 Re(freq)                 Im(freq)
                     -100  0.3972862404345067E+001  0.0000000000000000E+000
                      -99  0.3998136762786622E+001  0.0000000000000000E+000
                      -98  0.4023972009833037E+001  0.0000000000000000E+000
                      -97  0.4050372962238463E+001  0.0000000000000000E+000
                      -96  0.4077338104021761E+001  0.0000000000000000E+000
                      -95  0.4104867793491389E+001  0.0000000000000000E+000
                      -94  0.4132971168582409E+001  0.0000000000000000E+000
                      -93  0.4161667218625896E+001  0.0000000000000000E+000
                      -92  0.4190979771146004E+001  0.0000000000000000E+000
                      -91  0.4220929358262558E+001  0.0000000000000000E+000
                      -90  0.4251525465524006E+001  0.0000000000000000E+000
                      -89  0.4282767731274833E+001  0.0000000000000000E+000
                      -88  0.4314655451982265E+001  0.0000000000000000E+000
                      -87  0.4347204047654217E+001  0.0000000000000000E+000
                      -86  0.4380460657110036E+001  0.0000000000000000E+000
                      -85  0.4414505337830043E+001  0.0000000000000000E+000
                      -84  0.4449430942070915E+001  0.0000000000000000E+000
                      -83  0.4485313878385146E+001  0.0000000000000000E+000
                      -82  0.4522193970124635E+001  0.0000000000000000E+000
                      -81  0.4560073663318547E+001  0.0000000000000000E+000
                      -80  0.4598932423076832E+001  0.0000000000000000E+000
                      -79  0.4638747885272294E+001  0.0000000000000000E+000
                      -78  0.4679521139253251E+001  0.0000000000000000E+000
                      -77  0.4721296433819292E+001  0.0000000000000000E+000
                      -76  0.4764160977631474E+001  0.0000000000000000E+000
                      -75  0.4808220810882661E+001  0.0000000000000000E+000
                      -74  0.4853566078013826E+001  0.0000000000000000E+000
                      -73  0.4900246751953148E+001  0.0000000000000000E+000
                      -72  0.4948274141345727E+001  0.0000000000000000E+000
                      -71  0.4997653042385741E+001  0.0000000000000000E+000
                      -70  0.5048430244011821E+001  0.0000000000000000E+000
                      -69  0.5100736893845434E+001  0.0000000000000000E+000
                      -68  0.5154788963173806E+001  0.0000000000000000E+000
                      -67  0.5210825587406783E+001  0.0000000000000000E+000
                      -66  0.5269020035345974E+001  0.0000000000000000E+000
                      -65  0.5329432339861361E+001  0.0000000000000000E+000
                      -64  0.5392013858445894E+001  0.0000000000000000E+000
                      -63  0.5456644472065835E+001  0.0000000000000000E+000
                      -62  0.5523188258493815E+001  0.0000000000000000E+000
                      -61  0.5591583460070821E+001  0.0000000000000000E+000
                      -60  0.5661970352140172E+001  0.0000000000000000E+000
                      -59  0.5734735391449557E+001  0.0000000000000000E+000
                      -58  0.5810366259436633E+001  0.0000000000000000E+000
                      -57  0.5889205122132394E+001  0.0000000000000000E+000
                      -56  0.5971317007532766E+001  0.0000000000000000E+000
                      -55  0.6056534813455983E+001  0.0000000000000000E+000
                      -54  0.6144633465391357E+001  0.0000000000000000E+000
                      -53  0.6235623103300751E+001  0.0000000000000000E+000
                      -52  0.6330013071420023E+001  0.0000000000000000E+000
                      -51  0.6428719311639588E+001  0.0000000000000000E+000
                      -50  0.6532563313247385E+001  0.0000000000000000E+000
                      -49  0.6641884222743829E+001  0.0000000000000000E+000
                      -48  0.6756536570186739E+001  0.0000000000000000E+000
                      -47  0.6876016198235577E+001  0.0000000000000000E+000
                      -46  0.6999613805620391E+001  0.0000000000000000E+000
                      -45  0.7126837548542237E+001  0.0000000000000000E+000
                      -44  0.7258335162071923E+001  0.0000000000000000E+000
                      -43  0.7396340276143137E+001  0.0000000000000000E+000
                      -42  0.7543321137854114E+001  0.0000000000000000E+000
                      -41  0.7700437353286144E+001  0.0000000000000000E+000
                      -40  0.7867556920752810E+001  0.0000000000000000E+000
                      -39  0.8043934378627066E+001  0.0000000000000000E+000
                      -38  0.8228636359384321E+001  0.0000000000000000E+000
                      -37  0.8420938367082440E+001  0.0000000000000000E+000
                      -36  0.8621354043711516E+001  0.0000000000000000E+000
                      -35  0.8832647356528359E+001  0.0000000000000000E+000
                      -34  0.9059005080778302E+001  0.0000000000000000E+000
                      -33  0.9303609412311804E+001  0.0000000000000000E+000
                      -32  0.9567861786298462E+001  0.0000000000000000E+000
                      -31  0.9852101655574318E+001  0.0000000000000000E+000
                      -30  0.1015603498015545E+002  0.0000000000000000E+000
                      -29  0.1047789567702860E+002  0.0000000000000000E+000
                      -28  0.1081347526191883E+002  0.0000000000000000E+000
                      -27  0.1115926500175721E+002  0.0000000000000000E+000
                      -26  0.1152390297331020E+002  0.0000000000000000E+000
                      -25  0.1192744504254106E+002  0.0000000000000000E+000
                      -24  0.1238173305461279E+002  0.0000000000000000E+000
                      -23  0.1288807765827003E+002  0.0000000000000000E+000
                      -22  0.1344451916422412E+002  0.0000000000000000E+000
                      -21  0.1404544776034251E+002  0.0000000000000000E+000
                      -20  0.1467583905880018E+002  0.0000000000000000E+000
                      -19  0.1531491223893006E+002  0.0000000000000000E+000
                      -18  0.1599636171831819E+002  0.0000000000000000E+000
                      -17  0.1680313710626137E+002  0.0000000000000000E+000
                      -16  0.1776152904998836E+002  0.0000000000000000E+000
                      -15  0.1886352241230177E+002  0.0000000000000000E+000
                      -14  0.2008438893724302E+002  0.0000000000000000E+000
                      -13  0.2135234829764856E+002  0.0000000000000000E+000
                      -12  0.2267782927408724E+002  0.0000000000000000E+000
                      -11  0.2433769745171410E+002  0.0000000000000000E+000
                      -10  0.2649254674363812E+002  0.0000000000000000E+000
                       -9  0.2922342412036561E+002  0.0000000000000000E+000
                       -8  0.3271937658848732E+002  0.0000000000000000E+000
                       -7  0.3725866353585192E+002  0.0000000000000000E+000
                       -6  0.4334300318733135E+002  0.0000000000000000E+000
                       -5  0.5176222864368387E+002  0.0000000000000000E+000
