                                                                                                                                                                                                                                                                
                        1                        2
                   M_star               freq_units
  0.3182720000000000E+034UHZ                      
                        1                        2                        3
                     n_pg                 Re(freq)                 Im(freq)
                     -100  0.3920650043888904E+001  0.0000000000000000E+000
                      -99  0.3946202486853217E+001  0.0000000000000000E+000
                      -98  0.3972263608991589E+001  0.0000000000000000E+000
                      -97  0.3998857690224533E+001  0.0000000000000000E+000
                      -96  0.4026008241456823E+001  0.0000000000000000E+000
                      -95  0.4053734158849393E+001  0.0000000000000000E+000
                      -94  0.4082047564758725E+001  0.0000000000000000E+000
                      -93  0.4110955829561156E+001  0.0000000000000000E+000
                      -92  0.4140467928513404E+001  0.0000000000000000E+000
                      -91  0.4170602395117492E+001  0.0000000000000000E+000
                      -90  0.4201393513502322E+001  0.0000000000000000E+000
                      -89  0.4232891869030117E+001  0.0000000000000000E+000
                      -88  0.4265156907725242E+001  0.0000000000000000E+000
                      -87  0.4298242005407875E+001  0.0000000000000000E+000
                      -86  0.4332181286777840E+001  0.0000000000000000E+000
                      -85  0.4366985704595858E+001  0.0000000000000000E+000
                      -84  0.4402647024905558E+001  0.0000000000000000E+000
                      -83  0.4439147310724254E+001  0.0000000000000000E+000
                      -82  0.4476472766782130E+001  0.0000000000000000E+000
                      -81  0.4514627322851827E+001  0.0000000000000000E+000
                      -80  0.4553644502076207E+001  0.0000000000000000E+000
                      -79  0.4593591090294179E+001  0.0000000000000000E+000
                      -78  0.4634556922114017E+001  0.0000000000000000E+000
                      -77  0.4676631326070772E+001  0.0000000000000000E+000
                      -76  0.4719876753687585E+001  0.0000000000000000E+000
                      -75  0.4764315181978090E+001  0.0000000000000000E+000
                      -74  0.4809937102738725E+001  0.0000000000000000E+000
                      -73  0.4856730628918899E+001  0.0000000000000000E+000
                      -72  0.4904723020622191E+001  0.0000000000000000E+000
                      -71  0.4954023693029542E+001  0.0000000000000000E+000
                      -70  0.5004833338254844E+001  0.0000000000000000E+000
                      -69  0.5057398997869489E+001  0.0000000000000000E+000
                      -68  0.5111934898933606E+001  0.0000000000000000E+000
